ts_event,open,high,low,close,volume,rtype,publisher_id,instrument_id,symbol
2025-10-02 10:45:00+00:00,97.29,97.29,97.255,97.27,179,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 11:00:00+00:00,97.265,97.305,97.26,97.28,59,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 11:15:00+00:00,97.29,97.3,97.275,97.295,72,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 11:30:00+00:00,97.305,97.305,97.255,97.29,60,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 11:45:00+00:00,97.28,97.315,97.28,97.3,269,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 12:00:00+00:00,97.3,97.3,97.255,97.275,493,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 12:15:00+00:00,97.27,97.335,97.27,97.335,371,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 12:30:00+00:00,97.33,97.415,97.33,97.4,449,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 12:45:00+00:00,97.395,97.44,97.38,97.425,727,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 13:00:00+00:00,97.42,97.43,97.39,97.415,431,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 13:15:00+00:00,97.425,97.455,97.4,97.415,288,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 13:30:00+00:00,97.405,97.535,97.2,97.525,591,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 13:45:00+00:00,97.525,97.605,97.495,97.555,635,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 14:00:00+00:00,97.55,97.665,97.55,97.615,558,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 14:15:00+00:00,97.61,97.655,97.58,97.59,582,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 14:30:00+00:00,97.595,97.645,97.585,97.64,490,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 14:45:00+00:00,97.64,97.685,97.34,97.625,492,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 15:00:00+00:00,97.63,97.715,97.4,97.4,571,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 15:15:00+00:00,97.715,97.77,97.705,97.74,792,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 15:30:00+00:00,97.745,97.805,97.455,97.77,596,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 15:45:00+00:00,97.77,97.825,97.715,97.725,781,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 16:00:00+00:00,97.72,97.735,97.655,97.67,503,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 16:15:00+00:00,97.67,97.675,97.64,97.645,203,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 16:30:00+00:00,97.645,97.65,97.62,97.63,72,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 16:45:00+00:00,97.635,97.64,97.59,97.59,212,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 17:00:00+00:00,97.59,97.605,97.56,97.585,329,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 17:15:00+00:00,97.59,97.59,97.545,97.565,465,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 17:30:00+00:00,97.565,97.595,97.565,97.575,150,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 17:45:00+00:00,97.58,97.595,97.56,97.595,137,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 18:00:00+00:00,97.595,97.605,97.565,97.565,157,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 18:15:00+00:00,97.57,97.57,97.555,97.555,105,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 18:30:00+00:00,97.555,97.56,0.0,97.555,229,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 18:45:00+00:00,97.555,97.555,97.53,97.54,465,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 19:00:00+00:00,97.54,97.54,97.505,97.515,108,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-02 19:15:00+00:00,97.515,97.525,97.51,97.525,31,33.0,97.0,8024379.0,DX  FMZ0025!
